#	伤害配置表																							
#	Id		ImpactType	IgnoreSteady	ImpactParam0	ImpactParam1	ImpactParam2	ImpactParam3	ImpactParam4	ImpactParam5	ImpactParam6	ImpactParam7	ImpactParam8	ImpactParam9	ImpactParam10	ImpactParam11	ImpactParam12	ImpactParam13	ImpactParam14	ImpactParam15	ImpactParam16	ImpactParam17	ImpactParam18	ImpactParam19
#	int		int	bool	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float
#	伤害编号	策划备注	伤害类型	覆盖普通霸体	普通伤害数字类型（自己发出）	暴击伤害数字类型（自己发出）	吸血数字类型（自己发出）	技能吸血数字类型（自己发出）	反击数字类型（自己发出）	普通伤害数字类型（别人发出）	暴击伤害数字类型（别人发出）	吸血数字类型（别人发出）	技能吸血数字类型（别人发出）	反击数字类型（别人发出）	附加基础物理攻击力	附加物理伤害百分比	附加物理伤害值	附加基础法术攻击力	附加法术伤害百分比	附加法术伤害值	真实伤害百分比	直接血上限伤害百分比	技能吸血系数	伤害参数18
	147	推图副本2级骷髅弓手射击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	1	0	1	0	0	-1
	148	推图副本1级密林弓手射击伤害	1	FALSE	4	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	1	0	1	0	0	-1
	1000	英雄通用物理伤害（临时）	1	FALSE	1	2	3	-1	-1	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1001	英雄通用法术伤害（临时）	1	FALSE	1	2	3	-1	-1	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1000101	亚瑟连续技前两下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	0	0	0.6	0	0	-1
	1000301	亚瑟连续技第三下（连续三击）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	0	0	0.6	0	0	-1
	1000401	亚瑟连续技第四下（连续两击）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	0	0	0.6	0	0	-1
	1000501	亚瑟连续技第五下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1000601	亚瑟skill1砸地冲击波LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0	0	0	0	3	0	0	-1
	1000701	亚瑟skill2连续斩伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	0	0	0.6	0	0	-1
	1000711	亚瑟skill2连续斩结束一击伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1000801	亚瑟skill3风火轮伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.46	0	0	0	0	0.46	0	0	-1
	1000811	亚瑟skill3风火轮结束一击伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1000901	亚瑟skill4切换技伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0	0	0	0	3	0	0	-1
	1000911	亚瑟skill4切换技刀锋伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	5	0	0	0	0	5	0	0	-1
 	1010101	荆轲连续技前3下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	0	0	0.8	0	0	-1
	1010401	荆轲连续技第4下三连击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0	0	0	0	0.5	0	0	-1
	1010501	荆轲连续技第5下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.2	0	0	0	0	1.2	0	0	-1
	1010601	荆轲连skill1吸人技连续伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1.2	0	0	0	0	1.2	0	0.1	-1
	1010611	荆轲连skill1吸人技砸地伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0	0	0	0	3	0	0.1	-1
	1010701	荆轲连skill2穿梭技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2.5	0	0	0	0	2.5	0	0	-1
	1010801	荆轲连skill3闪现技伤害	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	0.75	0	0	0	0	0.75	0	0.5	-1
	1010811	荆轲连skill3闪现技伤害最后一下	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0.5	-1
	1010901	荆轲连skill4切换技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	8	0	0	0	0	8	0	0	-1
	1030101	卡特琳娜前三下子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.45	0	0	0	0	0.45	0	0	-1
	1030401	卡特琳娜第四下狙击子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	0	0	0.8	0	0	-1
	1030501	卡特琳娜风车射击伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.37	0	0	0	0	0.37	0	0	-1
	1030591	卡特琳娜风车射击伤害（打燃烧目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.45	0	0	0	0	0.45	0	0	-1
	1030601	卡特琳娜五角星五个角伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	0	0	0.6	0	0	-1
	1030611	卡特琳娜五角星持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.875	0	0	0	0	0.875	0	0	-1
	1030621	卡特琳娜五角星最后爆炸伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	5	0	0	0	0	5	0	0	-1
	1030701	卡特琳娜大狙狙地伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	6.5	0	0	0	0	6.5	0	0	-1
	1030791	卡特琳娜大狙狙地伤害（打燃烧目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	8	0	0	0	0	8	0	0	-1
	1030711	卡特琳娜大狙残留火焰buff伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0	0	0	0	0.5	0	0	-1
	1030801	卡特琳娜切换技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	6	0	0	0	0	6	0	0	-1
	1030891	卡特琳娜切换技伤害（打燃烧目标）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	7.5	0	0	0	0	7.5	0	0	-1
	1030811	卡特琳娜切换技陷阱持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0	0	0	0	0.5	0	0	-1
	1040101	梅林连续技第一二下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.7	0	0.7	0	0	-1
	1040301	梅林连续技第三下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.4	0	1.4	0	0	-1
	1040401	梅林连续技第四下起升	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.3	0	0.3	0	0	-1
	1040411	梅林连续技第四下坠落重击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1040501	梅林skill1子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.6	0	0.6	0	0	-1
	1040601	梅林skill2闪电链伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.14	0	1.14	0	0	-1
	1040701	梅林skill3黑洞起手伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.4	0	0.4	0	0	-1
	1040711	梅林skill3黑洞持续伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.75	0	0.75	0	0	-1
	1040721	梅林skill3黑洞结束伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1040801	梅林skill4闪电伤害第一下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1040811	梅林skill4闪电伤害连续电	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1050101	凯撒连续技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1050601	凯撒skill1乱拳前六下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.75	0	0	0	0	0.75	0	0	-1
	1050611	凯撒skill1乱拳后十四下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0	0	0	0	0.7	0	0	-1
	1050701	凯撒skill2子弹伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	0	0	0.8	0	0	-1
	1050801	凯撒skill3连续冲拳	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.75	0	0	0	0	1	0	0	-1
	1050811	凯撒skill3连续冲拳最后一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3	0	0	0	0	1	0	0	-1
	1050901	凯撒skill4切换技第一下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0	0	0	0	1	0	0	-1
	1050911	凯撒skill4切换技第二下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	3.333	0	0	0	0	1	0	0	-1
	1070101	链球男连续技1-4	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.6	0	0	0	0	1.6	0	0	-1
	1070501	链球男第5下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0	0	0	0	2	0	0	-1
	1070601	链球男skill1推出球+坠球	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2.5	0	0	0	0	2.5	0	0	-1
	1070611	链球男skill1拉近	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1070621	链球男skill1下砸	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	4	0	0	0	0	4	0	0	-1
	1070701	链球男skill2连续砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.16	0	0	0	0	1.16	0	0	-1
	1070801	链球男skill3大风车	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1070811	链球男skill3大风车结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0	0	0	0	2	0	0	-1
	1070901	链球男切换技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.125	0	0	0	0	1.125	0	0	-1
	1070911	链球男切换技结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	2	0	0	0	0	2	0	0	-1
	1080101	小萝莉连续技前两下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.45	0	0.45	0	0	-1
	1080301	小萝莉连续技第三下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1080401	小萝莉连续技第四下子弹	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.2	0	1.2	0	0	-1
	1080501	小萝莉skill1蓄力冰冻条前提伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1080511	小萝莉skill1蓄力冰冻条射出	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	4	0	4	0	0	-1
	1080601	小萝莉skill2砸地连射砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1	0	1	0	0	-1
	1080611	小萝莉skill2砸地连射连射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.467	0	0.467	0	0	-1
	1080621	小萝莉skill2砸地连射最后冰冻射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.5	0	1.5	0	0	-1
	1080701	小萝莉skill3大激光	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	0.417	0	0.417	0	0	-1
	1080801	小萝莉切换技砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.5	0	1.5	0	0	-1
	1080811	小萝莉切换技连射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0	0	0	1.5	0	1.5	0	0	-1
	1100101	贞德连续技	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1100401	贞德连续技三分之一伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1100501	贞德连续技二分之一伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1110601	杰克skill1吸血技能LV1	1	FALSE	1	2	3	3	4	4	5	-1	-1	-1	0	1	0	0	1	0	0	0	0.03	-1
	1110701	杰克skill2图腾伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.2	0	0	0.2	0	0	0	0	-1
	1110801	杰克skill3进入魔鬼状态伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.2	0	0	0.2	0	0	0	0	-1
	1110811	杰克skill3魔鬼状态连续技伤害LV1	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	1	0	0	0	0	-1
	1110899	杰克skill3进入魔鬼状态自残伤害LV1	1	FALSE	-1	-1	3	-1	4	4	5	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0.025	-1	-1
	1110901	杰克skill4切换技伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	1	0	0	0	0	-1
	1120101	达芬奇连续技第1下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0	0	0	0	1.1	0	0	-1
	1120201	达芬奇连续技第2下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0	0	0	0	1.1	0	0	-1
	1120301	达芬奇连续技第3下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0	0	0	0	1.1	0	0	-1
	1120401	达芬奇连续技第4下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.4	0	0	0	0	0.4	0	0	-1
	1120501	达芬奇连续技第5下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.1	0	0	0	0	1.1	0	0	-1
	1120601	达芬奇skill1污染球	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0	0	0	0	0.7	0	0	-1
	1120701	达芬奇skill2蓄力锅炉	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	10	0	0	0	0	10	0	0	-1
	1120801	达芬奇skill3大风车初始砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1120811	达芬奇skill3大风车	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.65	0	0	0	0	0.65	0	0	-1
	1120821	达芬奇skill3大风车结束砸地	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1120901	达芬奇切换技扫射	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1120911	达芬奇切换技跳下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	4	0	0	0	0	4	0	0	-1
	1140711	埃及艳后skill2普通伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.5	0	0	1	0.5	0	0	0	-1
	1140791	埃及艳后skill2爆炸伤害（有火药）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	6	0	0	1	6	0	0	0	-1
	1140811	埃及艳后skill3普通伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	1	0.8	0	0	0	-1
	1140891	埃及艳后skill3爆炸伤害（有火药）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	6	0	0	1	6	0	0	0	-1
	1140911	埃及艳后skill4普通伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	1	0.8	0	0	0	-1
	1140991	埃及艳后skill4爆炸伤害（有火药）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	10	0	0	1	10	0	0	0	-1
	1150101	岳飞连续技伤害前三下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.7	0	0	0	0	0.7	0	0	-1
	1150401	岳飞连续技伤害第四下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.34	0	0	0	0	0.34	0	0	-1
	1150501	岳飞连续技伤害第五下	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1150601	岳飞skill1突刺伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	6	0	0	0	0	6	0	0	-1
	1150701	岳飞skill2龙骑伤害	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	0	0	0.8	0	0	-1
	1150801	岳飞skill3大风车慢速阶段	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.333	0	0	0	0	0.333	0	0	-1
	1150811	岳飞skill3大风车高速阶段	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.277	0	0	0	0	0.277	0	0	-1
	1150821	岳飞skill3大风车结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1150901	岳飞skill4切换技钻头	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1	0	0	0	0	1	0	0	-1
	1150911	岳飞skill4切换技钻头结束一击	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	1.5	0	0	0	0	1.5	0	0	-1
	1190411	噬毒者连续技4爆炸	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.8	0	0	1	0.8	0	0	0	-1
	1190491	噬毒者连续技4爆炸（毒雾Buff）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	4	0	0	1	4	0	0	0	-1
	1190711	噬毒者Skill2毒火爆炸	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	0.6	0	0	1	0.6	0	0	0	-1
	1190791	噬毒者Skill2毒火爆炸（毒雾Buff）	1	FALSE	1	2	3	-1	4	4	5	-1	-1	-1	0	8	0	0	1	8	0	0	0	-1
#	伤害编号	策划备注	伤害类型	FALSE	加血数字类型（自己发出）	加血数字类型（别人发出）	直接加的数值	加目标血量上限的百分比	加当前物理攻击力的百分比	加当前法术攻击力的百分比														
	1110711	杰克skill3图腾吸加血	2	FALSE	2	2	0	0.03	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
#		状态伤害_击退	伤害类型	FALSE	地面硬直时间	地面击退开始时间	地面击退距离	地面击退时间	地面击退方式：0.沿目标和伤害来源的延长线方向。、1.沿伤害来源朝向	地面硬直动画类型(此表所有动画类型都是这个)：0.地面普通打击、1.地面强力打击、2.保持站立姿态、3.旋转动画10.空中普通打击、11.空中强力打击重击弹地、20.浮空第一段、21.浮空第二段、30.击飞第一段、31.击飞第二段	空中硬直时间	空中击退开始时间	空中击退距离	空中击退时间	空中击退方式	空中僵直动画类型	空中降落时间	空中降落距离	倒地时间	降落动画类型				
