#	技能组配置表																							
#	Id		IsInCombo	IsContinualTap	SkillId0	SkillId1	SkillId2	SkillId3	SkillId4	SkillId5	SkillId6	SkillId7	SkillId8	SkillId9	SkillId10	SkillId11	SkillId12	SkillId13	SkillId14	SkillId15	SkillId16	SkillId17	SkillId18	SkillId19
#	int		bool	bool	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
#	技能组编号	策划备注	是否为连续技的一部分	是否为连续点击技能	技能1级编号	技能2级编号	技能3级编号	技能4级编号	技能5级编号	技能6级编号	技能7级编号	技能8级编号	技能9级编号	技能10级编号	技能11级编号	技能12级编号	技能13级编号	技能14级编号	技能15级编号	技能16级编号	技能17级编号	技能18级编号	技能19级编号	技能20级编号
	10101	荆轲连续技第1击	TRUE	FALSE	1010101	1010102	1010103	1010104	1010105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10102	荆轲连续技第2击	TRUE	FALSE	1010201	1010202	1010203	1010204	1010205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10103	荆轲连续技第3击	TRUE	FALSE	1010301	1010302	1010303	1010304	1010305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10104	荆轲连续技第4击	TRUE	FALSE	1010401	1010402	1010403	1010404	1010405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10105	荆轲连续技第5击	TRUE	FALSE	1010501	1010502	1010503	1010504	1010505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10106	荆轲技能1锁链吸怪	FALSE	FALSE	1010601	1010602	1010603	1010604	1010605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10107	荆轲技能2Z型突刺	FALSE	FALSE	1010701	1010702	1010703	1010704	1010705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10108	荆轲技能3闪现	FALSE	TRUE	1010801	1010802	1010803	1010804	1010805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10109	荆轲切换技	FALSE	FALSE	1010901	1010902	1010903	1010904	1010905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10188	荆轲躲闪技	FALSE	FALSE	1018801	1018801	1018801	1018801	1018801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10201	狮心王连续技第1击	TRUE	FALSE	1020101	1020102	1020103	1020104	1020105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10202	狮心王连续技第2击	TRUE	FALSE	1020201	1020202	1020203	1020204	1020205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10203	狮心王连续技第3击	TRUE	FALSE	1020301	1020302	1020303	1020304	1020305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10204	狮心王连续技第4击	TRUE	FALSE	1020401	1020402	1020403	1020404	1020405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10205	狮心王技能2	FALSE	FALSE	1020501	1020502	1020503	1020504	1020505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10206	狮心王技能3	FALSE	FALSE	1020601	1020602	1020603	1020604	1020605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10207	狮心王技能4	FALSE	FALSE	1020701	1020702	1020703	1020704	1020705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10208	狮心王切换技原地连击+直线AOE	FALSE	FALSE	1020801	1020802	1020803	1020804	1020805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10301	卡特琳娜连续技第1击	TRUE	FALSE	1030101	1030102	1030103	1030104	1030105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10302	卡特琳娜连续技第2击	TRUE	FALSE	1030201	1030202	1030203	1030204	1030205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10303	卡特琳娜连续技第3击	TRUE	FALSE	1030301	1030302	1030303	1030304	1030305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10304	卡特琳娜连续技第4击	TRUE	FALSE	1030401	1030402	1030403	1030404	1030405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10305	卡特琳娜技能1	FALSE	FALSE	1030501	1030502	1030503	1030504	1030505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10306	卡特琳娜技能2	FALSE	FALSE	1030601	1030602	1030603	1030604	1030605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10307	卡特琳娜技能3	FALSE	FALSE	1030701	1030702	1030703	1030704	1030705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10308	卡特琳娜技能4	FALSE	FALSE	1030801	1030802	1030803	1030804	1030805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10388	卡特琳娜闪避	FALSE	FALSE	1038801	1038801	1038801	1038801	1038801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10401	梅林连续技第1击	TRUE	FALSE	1040101	1040102	1040103	1040104	1040105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10402	梅林连续技第2击	TRUE	FALSE	1040201	1040202	1040203	1040204	1040205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10403	梅林连续技第3击	TRUE	FALSE	1040301	1040302	1040303	1040304	1040305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10404	梅林连续技第4击	TRUE	FALSE	1040401	1040402	1040403	1040404	1040405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10405	梅林技能1	FALSE	FALSE	1040501	1040502	1040503	1040504	1040505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10406	梅林技能2	FALSE	FALSE	1040601	1040602	1040603	1040604	1040605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10407	梅林技能3	FALSE	FALSE	1040701	1040702	1040703	1040704	1040705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10408	梅林技能4	FALSE	FALSE	1040801	1040802	1040803	1040804	1040805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10488	梅林闪避技能	FALSE	FALSE	1048801	1048801	1048801	1048801	1048801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10501	凯撒连续技第1击	TRUE	FALSE	1050101	1050102	1050103	1050104	1050105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10502	凯撒连续技第2击	TRUE	FALSE	1050201	1050202	1050203	1050204	1050205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10503	凯撒连续技第3击	TRUE	FALSE	1050301	1050302	1050303	1050304	1050305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10504	凯撒连续技第4击	TRUE	FALSE	1050401	1050402	1050403	1050404	1050405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10505	凯撒连续技第5击	TRUE	FALSE	1050501	1050502	1050503	1050504	1050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10506	凯撒技能1	FALSE	FALSE	1050601	1050602	1050603	1050604	1050605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10507	凯撒技能2	FALSE	FALSE	1050701	1050702	1050703	1050704	1050705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10508	凯撒技能3	FALSE	FALSE	1050801	1050802	1050803	1050804	1050805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10509	凯撒技能4	FALSE	FALSE	1050901	1050902	1050903	1050904	1050905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10601	黑胡子连续技第1击	TRUE	FALSE	1060101	1060102	1060103	1060104	1060105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10602	黑胡子连续技第2击	TRUE	FALSE	1060201	1060202	1060203	1060204	1060205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10603	黑胡子连续技第3击	TRUE	FALSE	1060301	1060302	1060303	1060304	1060305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10604	黑胡子连续技第4击	TRUE	FALSE	1060401	1060402	1060403	1060404	1060405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10605	黑胡子技能1	FALSE	FALSE	1060501	1060502	1060503	1060504	1060505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10606	黑胡子技能2	FALSE	FALSE	1060601	1060602	1060603	1060604	1060605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10607	黑胡子技能3	FALSE	FALSE	1060701	1060702	1060703	1060704	1060705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10608	黑胡子技能4	FALSE	FALSE	1060801	1060802	1060803	1060804	1060805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10901	血腥玛丽连续技第1击	TRUE	FALSE	1090101	1090102	1090103	1090104	1090105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10902	血腥玛丽连续技第2击	TRUE	FALSE	1090201	1090202	1090203	1090204	1090205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10903	血腥玛丽连续技第3击	TRUE	FALSE	1090301	1090302	1090303	1090304	1090305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10904	血腥玛丽连续技第4击	TRUE	FALSE	1090401	1090402	1090403	1090404	1090405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10905	血腥玛丽技能1	FALSE	FALSE	1090501	1090502	1090503	1090504	1090505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10906	血腥玛丽技能2	FALSE	FALSE	1090601	1090602	1090603	1090604	1090605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10907	血腥玛丽技能3	FALSE	FALSE	1090701	1090702	1090703	1090704	1090705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10908	血腥玛丽技能4	FALSE	FALSE	1090801	1090802	1090803	1090804	1090805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11001	贞德连续技第1击	TRUE	FALSE	1100101	1100102	1100103	1100104	1100105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11002	贞德连续技第2击	TRUE	FALSE	1100201	1100202	1100203	1100204	1100205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11003	贞德连续技第3击	TRUE	FALSE	1100301	1100302	1100303	1100304	1100305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11004	贞德连续技第4击	TRUE	FALSE	1100401	1100402	1100403	1100404	1100405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11005	贞德连续技第5击	FALSE	FALSE	1100501	1100502	1100503	1100504	1100505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11006	贞德技能1	FALSE	FALSE	1100601	1100602	1100603	1100604	1100605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11007	贞德技能2	FALSE	FALSE	1100701	1100702	1100703	1100704	1100705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11008	贞德技能3	FALSE	FALSE	1100801	1100802	1100803	1100804	1100805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11009	贞德技能4	FALSE	FALSE	1100901	1100902	1100903	1100904	1100905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11101	杰克连续技第1击	TRUE	FALSE	1110101	1110102	1110103	1110104	1110105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11102	杰克连续技第2击	TRUE	FALSE	1110201	1110202	1110203	1110204	1110205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11103	杰克连续技第3击	TRUE	FALSE	1110301	1110302	1110303	1110304	1110305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11104	杰克连续技第4击	TRUE	FALSE	1110401	1110402	1110403	1110404	1110405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11105	杰克连续技第5击	TRUE	FALSE	1110501	1110502	1110503	1110504	1110505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11106	杰克技能1	FALSE	FALSE	1110601	1110602	1110603	1110604	1110605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11107	杰克技能2	FALSE	FALSE	1110701	1110702	1110703	1110704	1110705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11108	杰克技能3恶魔形态进入	FALSE	FALSE	1110801	1110802	1110803	1110804	1110805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	111089	杰克技能3恶魔形态退出	FALSE	FALSE	1110899	1110899	1110899	1110899	1110899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	111081	杰克技能3恶魔形态连续技	TRUE	FALSE	1110811	1110812	1110813	1110814	1110815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11109	杰克技能4	FALSE	FALSE	1110901	1110902	1110903	1110904	1110905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11201	达芬奇连续技第1击	TRUE	FALSE	1120101	1120102	1120103	1120104	1120105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11202	达芬奇连续技第2击	TRUE	FALSE	1120201	1120202	1120203	1120204	1120205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11203	达芬奇连续技第3击	TRUE	FALSE	1120301	1120302	1120303	1120304	1120305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11204	达芬奇连续技第4击	TRUE	FALSE	1120401	1120402	1120403	1120404	1120405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11205	达芬奇技能1	FALSE	FALSE	1120501	1120502	1120503	1120504	1120505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11206	达芬奇技能2	FALSE	FALSE	1120601	1120602	1120603	1120604	1120605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11207	达芬奇技能3	FALSE	FALSE	1120701	1120702	1120703	1120704	1120705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11208	达芬奇技能4	FALSE	FALSE	1120801	1120802	1120803	1120804	1120805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11209	达芬奇切换技	FALSE	FALSE	1120901	1120902	1120903	1120904	1120905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11288	达芬奇闪避	FALSE	FALSE	1128801	1128801	1128801	1128801	1128801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11401	克娄巴特拉连续技第1击	TRUE	FALSE	1140101	1140102	1140103	1140104	1140105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11402	克娄巴特拉连续技第2击	TRUE	FALSE	1140201	1140202	1140203	1140204	1140205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11403	克娄巴特拉连续技第3击	TRUE	FALSE	1140301	1140302	1140303	1140304	1140305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11404	克娄巴特拉连续技第4击	TRUE	FALSE	1140401	1140402	1140403	1140404	1140405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11405	克娄巴特拉连续技第5击	TRUE	FALSE	1140501	1140502	1140503	1140504	1140505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11406	克娄巴特拉技能1	FALSE	FALSE	1140601	1140602	1140603	1140604	1140605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11407	克娄巴特拉技能2	FALSE	FALSE	1140701	1140702	1140703	1140704	1140705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11408	克娄巴特拉技能3	FALSE	FALSE	1140801	1140802	1140803	1140804	1140805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11409	克娄巴特拉技能4	FALSE	FALSE	1140901	1140902	1140903	1140904	1140905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11501	岳飞连续技第1击	TRUE	FALSE	1150101	1150102	1150103	1150104	1150105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11502	岳飞连续技第2击	TRUE	FALSE	1150201	1150202	1150203	1150204	1150205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11503	岳飞连续技第3击	TRUE	FALSE	1150301	1150302	1150303	1150304	1150305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11504	岳飞连续技第4击	TRUE	FALSE	1150401	1150402	1150403	1150404	1150405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11505	岳飞连续技第5击	TRUE	FALSE	1150501	1150502	1150503	1150504	1150505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11506	岳飞技能1	FALSE	FALSE	1150601	1150602	1150603	1150604	1150605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11507	岳飞技能2	FALSE	FALSE	1150701	1150702	1150703	1150704	1150705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11508	岳飞技能3	FALSE	FALSE	1150801	1150802	1150803	1150804	1150805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11509	岳飞技能4	FALSE	FALSE	1150901	1150902	1150903	1150904	1150905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11588	岳飞闪避技	FALSE	FALSE	1158801	1158801	1158801	1158801	1158801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11601	佐罗连续技第1击	TRUE	FALSE	1160101	1160102	1160103	1160104	1160105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11602	佐罗连续技第2击	TRUE	FALSE	1160201	1160202	1160203	1160204	1160205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11603	佐罗连续技第3击	TRUE	FALSE	1160301	1160302	1160303	1160304	1160305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11604	佐罗连续技第4击	TRUE	FALSE	1160401	1160402	1160403	1160404	1160405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11605	佐罗连续技第5击	TRUE	FALSE	1160501	1160502	1160503	1160504	1160505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11606	佐罗技能1	FALSE	FALSE	1160601	1160602	1160603	1160604	1160605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11607	佐罗技能2	FALSE	FALSE	1160701	1160702	1160703	1160704	1160705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11608	佐罗技能3	FALSE	FALSE	1160801	1160802	1160803	1160804	1160805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11609	佐罗技能4	FALSE	FALSE	1160901	1160902	1160903	1160904	1160905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11701	项羽连续技第1击	TRUE	FALSE	1170101	1170102	1170103	1170104	1170105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11702	项羽连续技第2击	TRUE	FALSE	1170201	1170202	1170203	1170204	1170205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11703	项羽连续技第3击	TRUE	FALSE	1170301	1170302	1170303	1170304	1170305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11704	项羽连续技第4击	TRUE	FALSE	1170401	1170402	1170403	1170404	1170405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11705	项羽连续技第5击	TRUE	FALSE	1170501	1170502	1170503	1170504	1170505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11706	项羽技能1	FALSE	FALSE	1170601	1170602	1170603	1170604	1170605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11707	项羽技能2	FALSE	FALSE	1170701	1170702	1170703	1170704	1170705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11708	项羽技能3	FALSE	FALSE	1170801	1170802	1170803	1170804	1170805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11709	项羽技能4	FALSE	FALSE	1170901	1170902	1170903	1170904	1170905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	117011	项羽鬼雄状态连续技第1击	TRUE	FALSE	1170111	1170112	1170113	1170114	1170115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	117021	项羽鬼雄状态连续技第2击	TRUE	FALSE	1170211	1170212	1170213	1170214	1170215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	117031	项羽鬼雄状态连续技第3击	TRUE	FALSE	1170311	1170312	1170313	1170314	1170315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	117041	项羽鬼雄状态连续技第4击	TRUE	FALSE	1170411	1170412	1170413	1170414	1170415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	117051	项羽鬼雄状态连续技第5击	TRUE	FALSE	1170511	1170512	1170513	1170514	1170515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11801	噬毒者连续技第1击	TRUE	FALSE	1180101	1180102	1180103	1180104	1180105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11802	噬毒者连续技第2击	TRUE	FALSE	1180201	1180202	1180203	1180204	1180205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11803	噬毒者连续技第3击	TRUE	FALSE	1180301	1180302	1180303	1180304	1180305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11804	噬毒者连续技第4击	TRUE	FALSE	1180401	1180402	1180403	1180404	1180405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11806	噬毒者技能1陷阱	FALSE	FALSE	1180601	1180602	1180603	1180604	1180605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11807	噬毒者技能2毒火	FALSE	TRUE	1180701	1180702	1180703	1180704	1180705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11808	噬毒者技能3毒气加血	FALSE	TRUE	1180801	1180802	1180803	1180804	1180805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11809	噬毒者技能4切换技	FALSE	FALSE	1180901	1180902	1180903	1180904	1180905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	11888	噬毒者闪避	FALSE	FALSE	1188801	1188801	1188801	1188801	1188801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10701	链球男连续技1	TRUE	FALSE	1070101	1070102	1070103	1070104	1070105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10702	链球男连续技2	TRUE	FALSE	1070201	1070202	1070203	1070204	1070205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10703	链球男连续技3	TRUE	FALSE	1070301	1070302	1070303	1070304	1070305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10704	链球男连续技4	TRUE	FALSE	1070401	1070402	1070403	1070404	1070405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10705	链球男连续技5	TRUE	FALSE	1070501	1070502	1070503	1070504	1070505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10706	链球男技能1踢锤	FALSE	FALSE	1070601	1070602	1070603	1070604	1070605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10707	链球男技能2砸地	FALSE	TRUE	1070701	1070702	1070703	1070704	1070705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10708	链球男技能3抡锤	FALSE	TRUE	1070801	1070802	1070803	1070804	1070805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10709	链球男技能4切换	FALSE	FALSE	1070901	1070902	1070903	1070904	1070905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10788	链球男闪避	FALSE	FALSE	1078801	1078801	1078801	1078801	1078801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10801	小萝莉连续技第1击	TRUE	FALSE	1080101	1080102	1080108	1080104	1080105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10802	小萝莉连续技第2击	TRUE	FALSE	1080201	1080202	1080203	1080204	1080205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10803	小萝莉连续技第3击	TRUE	FALSE	1080301	1080302	1080303	1080304	1080305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10804	小萝莉连续技第4击	TRUE	FALSE	1080401	1080402	1080403	1080404	1080405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10805	小萝莉技能1	FALSE	FALSE	1080501	1080502	1080503	1080504	1080505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10806	小萝莉技能2	FALSE	FALSE	1080601	1080602	1080603	1080604	1080605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10807	小萝莉技能3	FALSE	FALSE	1080701	1080702	1080703	1080704	1080705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10808	小萝莉技能4	FALSE	FALSE	1080801	1080802	1080803	1080804	1080805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	10888	小萝莉闪避	FALSE	FALSE	1088801	1088801	1088801	1088801	1088801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
