#	星图配置表										
#	Id		Type	CostMeridianEnergy	CostMoney	RewardId	RewardCount	RewardMoney	RewardCoin	AttributeType	AttributeValue
#	int		int	int	int	int	int	int	int	int	float
#	战魂编号	策划备注	星座分类	消耗星能数量	消耗钻石数量	物品奖励编号	物品奖励数量	钻石奖励数量	金币奖励数量	属性类型	属性加成
	139	1	5	10	10	0	0	0	10000	0	0
	140	1	5	10	10	0	0	100	0	0	0
	141	1	5	10	10	202101	10	0	0	0	0
	142	1	5	10	10	202202	10	0	0	0	0
	143	1	5	10	10	202303	10	0	0	0	0
	144	1	5	10	10	201499	10	0	0	0	0
	145	1	5	10	10	203502	1	0	0	0	0
	146	1	5	10	10	203301	1	0	0	0	0
	147	1	5	10	10	203401	1	0	0	0	0
	148	1	5	10	10	203501	1	0	0	0	0
	149	1	5	10	10	0	0	0	10000	0	0
	150	1	5	10	10	0	0	0	10000	0	0
	151	1	6	10	10	0	0	0	0	1	148
	152	1	6	10	10	0	0	0	0	2	23
	153	1	6	10	10	0	0	0	0	3	14
	154	1	6	10	10	0	0	0	0	4	23
	155	1	6	10	10	0	0	0	0	5	14
	156	1	6	10	10	0	0	0	0	6	0.01
	157	1	6	10	10	0	0	0	0	7	0.01
	158	1	6	10	10	0	0	0	0	8	0.01
	159	1	6	10	10	0	0	0	0	9	0.01
	160	1	6	10	10	0	0	0	0	10	0.01
	161	1	6	10	10	0	0	0	0	11	0.01
	162	1	6	10	10	0	0	0	0	12	0.01
	163	1	6	10	10	0	0	0	0	13	175
	164	1	6	10	10	0	0	0	0	14	0.01
	165	1	6	10	10	0	0	0	10000	0	0
	166	1	6	10	10	0	0	100	0	0	0
	167	1	6	10	10	0	0	0	10000	0	0
	168	1	6	10	10	0	0	100	0	0	0
	169	1	6	10	10	0	0	0	10000	0	0
	170	1	6	10	10	0	0	100	0	0	0
	171	1	6	10	10	202101	10	0	0	0	0
	172	1	6	10	10	202202	10	0	0	0	0
	173	1	6	10	10	202303	10	0	0	0	0
	174	1	6	10	10	201499	10	0	0	0	0
	175	1	6	10	10	203502	1	0	0	0	0
	176	1	6	10	10	203301	1	0	0	0	0
	177	1	6	10	10	203401	1	0	0	0	0
	178	1	6	10	10	203501	1	0	0	0	0
	179	1	6	10	10	0	0	0	10000	0	0
	180	1	6	10	10	0	0	0	10000	0	0
	181	1	7	10	10	0	0	0	0	1	162
	182	1	7	10	10	0	0	0	0	2	29
	183	1	7	10	10	0	0	0	0	3	15
	184	1	7	10	10	0	0	0	0	4	29
	185	1	7	10	10	0	0	0	0	5	15
	186	1	7	10	10	0	0	0	0	6	0.01
	187	1	7	10	10	0	0	0	0	7	0.01
	188	1	7	10	10	0	0	0	0	8	0.01
	189	1	7	10	10	0	0	0	0	9	0.01
	190	1	7	10	10	0	0	0	0	10	0.01
	191	1	7	10	10	0	0	0	0	11	0.01
	192	1	7	10	10	0	0	0	0	12	0.01
	193	1	7	10	10	0	0	0	0	13	190
	194	1	7	10	10	0	0	0	0	14	0.01
	195	1	7	10	10	0	0	0	10000	0	0
	196	1	7	10	10	0	0	100	0	0	0
	197	1	7	10	10	0	0	0	10000	0	0
	198	1	7	10	10	0	0	100	0	0	0
	199	1	7	10	10	0	0	0	10000	0	0
	200	1	7	10	10	0	0	100	0	0	0
	201	1	7	10	10	202101	10	0	0	0	0
	202	1	7	10	10	202202	10	0	0	0	0
	203	1	7	10	10	202303	10	0	0	0	0
	204	1	7	10	10	201499	10	0	0	0	0
	205	1	7	10	10	203502	1	0	0	0	0
	206	1	7	10	10	203301	1	0	0	0	0
	207	1	7	10	10	203401	1	0	0	0	0
	208	1	7	10	10	203501	1	0	0	0	0
	209	1	7	10	10	0	0	0	10000	0	0
	210	1	7	10	10	0	0	0	10000	0	0
	211	1	8	10	10	0	0	0	0	1	188
	212	1	8	10	10	0	0	0	0	2	30
	213	1	8	10	10	0	0	0	0	3	18
	214	1	8	10	10	0	0	0	0	4	30
	215	1	8	10	10	0	0	0	0	5	18
	216	1	8	10	10	0	0	0	0	6	0.01
	217	1	8	10	10	0	0	0	0	7	0.01
	218	1	8	10	10	0	0	0	0	8	0.01
	219	1	8	10	10	0	0	0	0	9	0.01
	220	1	8	10	10	0	0	0	0	10	0.01
	221	1	8	10	10	0	0	0	0	11	0.01
	222	1	8	10	10	0	0	0	0	12	0.01
	223	1	8	10	10	0	0	0	0	13	223
	224	1	8	10	10	0	0	0	0	14	0.01
	225	1	8	10	10	0	0	0	10000	0	0
	226	1	8	10	10	0	0	100	0	0	0
	227	1	8	10	10	0	0	0	10000	0	0
	228	1	8	10	10	0	0	100	0	0	0
	229	1	8	10	10	0	0	0	10000	0	0
	230	1	8	10	10	0	0	100	0	0	0
	231	1	8	10	10	202101	10	0	0	0	0
	232	1	8	10	10	202202	10	0	0	0	0
	233	1	8	10	10	202303	10	0	0	0	0
	234	1	8	10	10	201499	10	0	0	0	0
	235	1	8	10	10	203502	1	0	0	0	0
	236	1	8	10	10	203301	1	0	0	0	0
	237	1	8	10	10	203401	1	0	0	0	0
	238	1	8	10	10	203501	1	0	0	0	0
	239	1	8	10	10	0	0	0	10000	0	0
	240	1	8	10	10	0	0	0	10000	0	0
	241	1	9	10	10	0	0	0	0	1	203
	242	1	9	10	10	0	0	0	0	2	37
	243	1	9	10	10	0	0	0	0	3	20
	244	1	9	10	10	0	0	0	0	4	37
	245	1	9	10	10	0	0	0	0	5	20
	246	1	9	10	10	0	0	0	0	6	0.01
	247	1	9	10	10	0	0	0	0	7	0.01
	248	1	9	10	10	0	0	0	0	8	0.01
	249	1	9	10	10	0	0	0	0	9	0.01
	250	1	9	10	10	0	0	0	0	10	0.01
	251	1	9	10	10	0	0	0	0	11	0.01
	252	1	9	10	10	0	0	0	0	12	0.01
	253	1	9	10	10	0	0	0	0	13	237
	254	1	9	10	10	0	0	0	0	14	0.01
	255	1	9	10	10	0	0	0	10000	0	0
	256	1	9	10	10	0	0	100	0	0	0
	257	1	9	10	10	0	0	0	10000	0	0
	258	1	9	10	10	0	0	100	0	0	0
	259	1	9	10	10	0	0	0	10000	0	0
	260	1	9	10	10	0	0	100	0	0	0
	261	1	9	10	10	202101	10	0	0	0	0
	262	1	9	10	10	202202	10	0	0	0	0
	263	1	9	10	10	202303	10	0	0	0	0
	264	1	9	10	10	201499	10	0	0	0	0
	265	1	9	10	10	203502	1	0	0	0	0
	266	1	9	10	10	203301	1	0	0	0	0
	267	1	9	10	10	203401	1	0	0	0	0
	268	1	9	10	10	203501	1	0	0	0	0
	269	1	9	10	10	0	0	0	10000	0	0
	270	1	9	10	10	0	0	0	10000	0	0
	271	1	10	10	10	0	0	0	0	1	229
	272	1	10	10	10	0	0	0	0	2	38
	273	1	10	10	10	0	0	0	0	3	23
	274	1	10	10	10	0	0	0	0	4	38
	275	1	10	10	10	0	0	0	0	5	23
	276	1	10	10	10	0	0	0	0	6	0.01
	277	1	10	10	10	0	0	0	0	7	0.01
	278	1	10	10	10	0	0	0	0	8	0.01
	279	1	10	10	10	0	0	0	0	9	0.01
	280	1	10	10	10	0	0	0	0	10	0.01
	281	1	10	10	10	0	0	0	0	11	0.01
	282	1	10	10	10	0	0	0	0	12	0.01
	283	1	10	10	10	0	0	0	0	13	270
	284	1	10	10	10	0	0	0	0	14	0.01
	285	1	10	10	10	0	0	0	10000	0	0
	286	1	10	10	10	0	0	100	0	0	0
	287	1	10	10	10	0	0	0	10000	0	0
	288	1	10	10	10	0	0	100	0	0	0
	289	1	10	10	10	0	0	0	10000	0	0
	290	1	10	10	10	0	0	100	0	0	0
	291	1	10	10	10	202101	10	0	0	0	0
	292	1	10	10	10	202202	10	0	0	0	0
	293	1	10	10	10	202303	10	0	0	0	0
	294	1	10	10	10	201499	10	0	0	0	0
	295	1	10	10	10	203502	1	0	0	0	0
	296	1	10	10	10	203301	1	0	0	0	0
	297	1	10	10	10	203401	1	0	0	0	0
	298	1	10	10	10	203501	1	0	0	0	0
	299	1	10	10	10	0	0	0	10000	0	0
	300	1	10	10	10	0	0	0	10000	0	0
	301	1	11	10	10	0	0	0	0	1	284
	302	1	11	10	10	0	0	0	0	2	61
	303	1	11	10	10	0	0	0	0	3	27
	304	1	11	10	10	0	0	0	0	4	61
	305	1	11	10	10	0	0	0	0	5	27
	306	1	11	10	10	0	0	0	0	6	0.01
	307	1	11	10	10	0	0	0	0	7	0.01
	308	1	11	10	10	0	0	0	0	8	0.01
	309	1	11	10	10	0	0	0	0	9	0.01
	310	1	11	10	10	0	0	0	0	10	0.01
	311	1	11	10	10	0	0	0	0	11	0.01
	312	1	11	10	10	0	0	0	0	12	0.01
	313	1	11	10	10	0	0	0	0	13	332
	314	1	11	10	10	0	0	0	0	14	0.01
	315	1	11	10	10	0	0	0	10000	0	0
	316	1	11	10	10	0	0	100	0	0	0
	317	1	11	10	10	0	0	0	10000	0	0
	318	1	11	10	10	0	0	100	0	0	0
	319	1	11	10	10	0	0	0	10000	0	0
	320	1	11	10	10	0	0	100	0	0	0
	321	1	11	10	10	202101	10	0	0	0	0
	322	1	11	10	10	202202	10	0	0	0	0
	323	1	11	10	10	202303	10	0	0	0	0
	324	1	11	10	10	201499	10	0	0	0	0
	325	1	11	10	10	203502	1	0	0	0	0
	326	1	11	10	10	203301	1	0	0	0	0
	327	1	11	10	10	203401	1	0	0	0	0
	328	1	11	10	10	203501	1	0	0	0	0
	329	1	11	10	10	0	0	0	10000	0	0
	330	1	11	10	10	0	0	0	10000	0	0
	331	1	12	10	10	0	0	0	0	1	320
	332	1	12	10	10	0	0	0	0	2	62
	333	1	12	10	10	0	0	0	0	3	30
	334	1	12	10	10	0	0	0	0	4	62
	335	1	12	10	10	0	0	0	0	5	30
	336	1	12	10	10	0	0	0	0	6	0.01
	337	1	12	10	10	0	0	0	0	7	0.01
	338	1	12	10	10	0	0	0	0	8	0.01
	339	1	12	10	10	0	0	0	0	9	0.01
	340	1	12	10	10	0	0	0	0	10	0.01
	341	1	12	10	10	0	0	0	0	11	0.01
	342	1	12	10	10	0	0	0	0	12	0.01
	343	1	12	10	10	0	0	0	0	13	364
	344	1	12	10	10	0	0	0	0	14	0.01
	345	1	12	10	10	0	0	0	10000	0	0
	346	1	12	10	10	0	0	100	0	0	0
	347	1	12	10	10	0	0	0	10000	0	0
	348	1	12	10	10	0	0	100	0	0	0
	349	1	12	10	10	0	0	0	10000	0	0
	350	1	12	10	10	0	0	100	0	0	0
	351	1	12	10	10	202101	10	0	0	0	0
	352	1	12	10	10	202202	10	0	0	0	0
	353	1	12	10	10	202303	10	0	0	0	0
	354	1	12	10	10	201499	10	0	0	0	0
	355	1	12	10	10	203502	1	0	0	0	0
	356	1	12	10	10	203301	1	0	0	0	0
	357	1	12	10	10	203401	1	0	0	0	0
	358	1	12	10	10	203501	1	0	0	0	0
	359	1	12	10	10	0	0	0	10000	0	0
	360	1	12	10	10	0	0	0	10000	0	0
